transaction_id,customer_id,product_id,date,quantity,amount
CA-2016-156811,BP-11095,OFF-AP-10001366,10/27/2016,4,43.92
CA-2016-156811,BP-11095,OFF-BI-10001628,10/27/2016,3,25.032
CA-2017-111556,CD-11920,OFF-PA-10003651,11/20/2017,7,46.76
CA-2017-111556,CD-11920,FUR-BO-10003159,11/20/2017,2,183.968
CA-2017-111556,CD-11920,TEC-PH-10001459,11/20/2017,3,1259.97
CA-2017-111556,CD-11920,OFF-AR-10004602,11/20/2017,3,68.97
CA-2016-108868,KB-16585,OFF-AR-10001953,9/8/2016,2,70.368
CA-2016-108868,KB-16585,TEC-PH-10000923,9/8/2016,5,59.96
CA-2014-142965,SW-20245,OFF-ST-10002583,7/20/2014,1,25.984
CA-2014-142965,SW-20245,OFF-BI-10000977,7/20/2014,3,27.36
CA-2016-148740,AH-10690,TEC-PH-10002549,11/15/2016,2,361.376
US-2014-138758,JL-15835,FUR-CH-10002880,7/7/2014,2,172.186
US-2014-138758,JL-15835,FUR-FU-10003039,7/7/2014,2,69.008
CA-2016-131737,GZ-14470,OFF-EN-10003055,3/17/2016,5,199.9
CA-2016-131737,GZ-14470,OFF-AP-10002945,3/17/2016,3,901.95
CA-2016-131737,GZ-14470,FUR-FU-10004306,3/17/2016,5,971.5
CA-2016-114538,RC-19825,OFF-AR-10002445,12/26/2016,2,11.328
CA-2014-127936,CL-12565,OFF-AR-10002445,9/2/2014,3,21.24
CA-2015-164336,MW-18220,TEC-AC-10002345,7/5/2015,3,34.8
CA-2015-164336,MW-18220,OFF-ST-10001558,7/5/2015,3,38.976
CA-2016-100041,BF-10975,OFF-PA-10001622,11/20/2016,2,9.08
CA-2016-100041,BF-10975,OFF-PA-10000418,11/20/2016,3,314.55
CA-2016-100041,BF-10975,OFF-BI-10000343,11/20/2016,1,4.91
US-2014-154879,SN-20710,OFF-LA-10004425,5/6/2014,2,5.78
US-2014-154879,SN-20710,OFF-AR-10001897,5/6/2014,6,107.94
CA-2014-130624,TB-21280,OFF-PA-10003883,6/21/2014,3,19.65
CA-2014-130624,TB-21280,TEC-PH-10003963,6/21/2014,3,617.97
CA-2014-130624,TB-21280,OFF-AP-10001303,6/21/2014,3,59.7
CA-2017-132339,JB-15400,OFF-BI-10003925,8/19/2017,1,387.99
CA-2014-153983,AH-10210,TEC-PH-10004586,11/29/2014,2,575.92
CA-2014-153983,AH-10210,OFF-FA-10003495,11/29/2014,5,30.4
CA-2017-112900,KL-16645,OFF-BI-10002867,4/9/2017,8,478.24
CA-2014-160157,MH-17455,FUR-FU-10003773,12/20/2014,3,190.848
CA-2014-139633,EC-14050,OFF-BI-10002954,12/17/2014,4,5.484
CA-2015-163090,GH-14665,OFF-SU-10002537,11/17/2015,5,40.92
CA-2014-117016,SC-20095,OFF-AR-10001374,3/4/2014,3,15.552
CA-2017-159464,TB-21355,OFF-AP-10001492,5/18/2017,2,17.24
CA-2017-159464,TB-21355,FUR-BO-10003546,5/18/2017,3,302.94
CA-2017-159464,TB-21355,TEC-PH-10002185,5/18/2017,5,34.75
CA-2017-159464,TB-21355,OFF-BI-10000315,5/18/2017,6,113.94
CA-2017-159464,TB-21355,TEC-PH-10002350,5/18/2017,2,55.98
US-2017-103226,DW-13195,OFF-PA-10002666,9/22/2017,3,27.18
CA-2017-119452,CL-12565,FUR-CH-10004495,3/21/2017,6,1805.88
CA-2017-147725,LT-17110,OFF-AR-10001725,9/14/2017,3,70.95
CA-2016-168893,AP-10915,OFF-FA-10002280,11/3/2016,4,20
CA-2016-168893,AP-10915,OFF-AR-10001770,11/3/2016,3,7.98
CA-2016-168893,AP-10915,FUR-FU-10002885,11/3/2016,5,24.1
CA-2016-168893,AP-10915,OFF-AR-10003772,11/3/2016,1,8.75
CA-2016-168893,AP-10915,FUR-TA-10003392,11/3/2016,3,842.94
CA-2016-163398,CB-12415,OFF-BI-10000014,5/3/2016,1,2.182
CA-2016-163398,CB-12415,OFF-AR-10003217,5/3/2016,7,27.384
CA-2016-163398,CB-12415,OFF-AP-10002403,5/3/2016,3,26.406
CA-2016-162726,MT-17815,OFF-PA-10001972,12/27/2016,2,10.368
CA-2016-162726,MT-17815,OFF-PA-10004041,12/27/2016,4,23.68
US-2016-111290,DK-13375,TEC-AC-10004975,7/22/2016,1,109.95
US-2016-111290,DK-13375,OFF-ST-10001932,7/22/2016,5,965.85
US-2016-111290,DK-13375,OFF-AR-10001761,7/22/2016,5,29.2
US-2016-111290,DK-13375,OFF-PA-10002262,7/22/2016,5,32.4
US-2014-147704,SR-20740,OFF-EN-10004483,11/16/2014,5,78.35
US-2014-147704,SR-20740,OFF-PA-10003270,11/16/2014,6,31.68
US-2014-147704,SR-20740,OFF-BI-10001634,11/16/2014,4,29.12
US-2014-147704,SR-20740,OFF-ST-10000675,11/16/2014,5,169.45
CA-2015-121965,LH-17155,FUR-FU-10000732,6/19/2015,2,12.56
CA-2015-121965,LH-17155,OFF-PA-10004355,6/19/2015,1,6.48
CA-2015-121965,LH-17155,OFF-EN-10000056,6/19/2015,3,186.69
CA-2016-147137,AA-10645,FUR-FU-10000221,7/4/2016,5,25.4
CA-2016-147137,AA-10645,OFF-EN-10003567,7/4/2016,2,43.96
CA-2016-147137,AA-10645,FUR-BO-10001811,7/4/2016,5,1279.165
CA-2016-147137,AA-10645,OFF-ST-10002486,7/4/2016,4,27.92
US-2015-146745,AS-10630,FUR-CH-10002372,9/3/2015,2,129.568
US-2015-146745,AS-10630,OFF-BI-10003274,9/3/2015,2,6.368
CA-2017-115175,MC-17575,OFF-PA-10001878,8/7/2017,5,244.55
CA-2017-105851,SE-20110,OFF-SU-10002881,3/13/2017,2,1332.496
US-2017-125717,DS-13030,FUR-FU-10001979,9/28/2017,1,32.776
US-2017-125717,DS-13030,OFF-ST-10001522,9/28/2017,2,147.184
US-2017-125717,DS-13030,TEC-AC-10003657,9/28/2017,2,54.384
US-2017-125717,DS-13030,OFF-BI-10001718,9/28/2017,4,76.776
US-2017-125717,DS-13030,OFF-PA-10003022,9/28/2017,3,14.352
US-2017-125717,DS-13030,OFF-AP-10000891,9/28/2017,2,209.792
CA-2015-163895,NS-18640,OFF-BI-10004970,8/7/2015,1,3.304
CA-2017-168641,KA-16525,OFF-AR-10003759,11/24/2017,9,16.38
CA-2017-168641,KA-16525,OFF-EN-10003001,11/24/2017,2,167.96
CA-2017-168641,KA-16525,FUR-BO-10000780,11/24/2017,2,321.568
CA-2017-168641,KA-16525,OFF-PA-10001972,11/24/2017,2,12.96
CA-2017-156895,DJ-13510,FUR-CH-10003535,5/8/2017,3,128.058
CA-2017-121300,MG-17680,FUR-CH-10003774,9/29/2017,1,63.686
CA-2017-121300,MG-17680,TEC-AC-10004571,9/29/2017,3,239.976
CA-2017-121300,MG-17680,FUR-TA-10004442,9/29/2017,2,344.22
CA-2017-121300,MG-17680,OFF-PA-10002787,9/29/2017,3,15.552
CA-2017-121300,MG-17680,FUR-FU-10004586,9/29/2017,4,21.248
CA-2017-121300,MG-17680,OFF-PA-10002606,9/29/2017,2,8.448
CA-2017-130211,BD-11620,OFF-ST-10000129,10/22/2017,3,333.09
CA-2017-130211,BD-11620,FUR-TA-10003748,10/22/2017,2,248.98
CA-2014-147235,CD-11920,OFF-PA-10004948,3/24/2014,5,24.9
CA-2016-109365,XP-21865,OFF-FA-10001561,11/3/2016,7,15.26
CA-2016-109365,XP-21865,OFF-AP-10002998,11/3/2016,2,43.32
CA-2016-109365,XP-21865,OFF-BI-10003981,11/3/2016,12,43.584
CA-2016-109365,XP-21865,OFF-PA-10001725,11/3/2016,3,116.28
CA-2016-109365,XP-21865,OFF-BI-10002071,11/3/2016,2,9.296
CA-2016-109365,XP-21865,OFF-PA-10000477,11/3/2016,3,19.44
CA-2016-109365,XP-21865,OFF-PA-10004359,11/3/2016,3,314.55
CA-2015-162621,CA-12055,OFF-BI-10000962,9/5/2015,5,16.27
CA-2015-162621,CA-12055,OFF-SU-10003567,9/5/2015,9,69.12
CA-2015-162621,CA-12055,OFF-BI-10003708,9/5/2015,3,4.47
CA-2017-105921,JM-15250,FUR-TA-10001095,8/14/2017,3,418.296
CA-2014-150798,JK-15730,TEC-CO-10001571,12/1/2014,2,659.988
CA-2014-150798,JK-15730,FUR-FU-10000221,12/1/2014,2,8.128
CA-2014-150798,JK-15730,OFF-PA-10001972,12/1/2014,7,36.288
CA-2014-150798,JK-15730,FUR-CH-10000015,12/1/2014,6,909.72
CA-2017-112753,CC-12670,FUR-BO-10004015,6/18/2017,9,917.9235
CA-2017-112753,CC-12670,OFF-PA-10002036,6/18/2017,6,38.88
CA-2017-155075,GW-14605,OFF-BI-10003650,12/2/2017,4,631.176
CA-2014-103401,GR-14560,OFF-PA-10003309,11/21/2014,2,12.96
CA-2016-124814,FM-14215,OFF-PA-10002787,4/10/2016,2,12.96
CA-2016-124814,FM-14215,OFF-BI-10000174,4/10/2016,5,23.2
CA-2014-116757,MS-17980,OFF-PA-10002005,6/30/2014,5,25.92
CA-2014-116757,MS-17980,OFF-FA-10002815,6/30/2014,6,21.312
US-2014-138247,BF-11170,TEC-PH-10000213,12/24/2014,7,173.656
US-2014-138247,BF-11170,OFF-AP-10000828,12/24/2014,2,361.96
US-2014-138247,BF-11170,TEC-AC-10004708,12/24/2014,3,62.85
US-2014-138247,BF-11170,TEC-PH-10001530,12/24/2014,3,818.376
US-2014-138247,BF-11170,OFF-ST-10002301,12/24/2014,1,20.34
US-2014-138247,BF-11170,FUR-FU-10002554,12/24/2014,1,23.99
CA-2017-167003,VS-21820,FUR-TA-10001520,5/23/2017,3,171.288
CA-2016-119935,KM-16225,FUR-FU-10001085,11/10/2016,2,37.3
CA-2016-119935,KM-16225,OFF-BI-10001597,11/10/2016,2,81.96
CA-2016-118969,LP-17095,OFF-BI-10002429,10/2/2016,6,54.792
CA-2016-145240,BG-11740,OFF-ST-10001590,9/6/2016,1,10.784
CA-2016-120873,BW-11200,FUR-CH-10000847,10/27/2016,1,290.98
US-2017-111920,PS-18970,OFF-AR-10003179,10/22/2017,4,36.44
US-2016-128678,RB-19570,OFF-PA-10000807,9/15/2016,5,21.4
US-2016-128678,RB-19570,OFF-BI-10002103,9/15/2016,7,48.664
CA-2016-101385,JW-16075,OFF-AR-10004441,9/25/2016,4,16.56
CA-2017-107167,ND-18460,OFF-ST-10003805,6/10/2017,8,1347.52
CA-2014-109491,LC-16930,TEC-AC-10001284,2/20/2014,3,62.31
CA-2014-109491,LC-16930,FUR-FU-10000221,2/20/2014,4,20.32
CA-2017-105445,BP-11095,OFF-FA-10001229,2/20/2017,3,9.432
CA-2014-107454,RD-19720,OFF-LA-10001569,11/2/2014,7,34.86
CA-2014-107454,RD-19720,FUR-FU-10004018,11/2/2014,6,89.34
US-2017-105046,BE-11335,TEC-PH-10004536,7/17/2017,2,269.98
US-2017-105046,BE-11335,OFF-PA-10004353,7/17/2017,5,99.9
US-2017-105046,BE-11335,FUR-FU-10004848,7/17/2017,4,39.08
CA-2017-152856,RS-19765,TEC-AC-10004864,9/8/2017,4,116.832
CA-2016-134691,KC-16540,OFF-BI-10002393,11/14/2016,2,2.296
CA-2016-118759,MB-17305,FUR-CH-10002335,11/14/2016,2,408.006
CA-2016-118759,MB-17305,OFF-ST-10001590,11/14/2016,3,40.44
CA-2014-140403,TN-21040,FUR-CH-10002774,10/10/2014,3,122.352
CA-2014-140403,TN-21040,OFF-EN-10001219,10/10/2014,2,15.28
CA-2015-163104,MC-18130,OFF-PA-10001947,3/19/2015,2,11.96
CA-2017-138464,VF-21715,FUR-FU-10003142,7/8/2017,3,15.84
CA-2017-138464,VF-21715,OFF-BI-10001543,7/8/2017,3,86.376
CA-2017-138464,VF-21715,OFF-AR-10003560,7/8/2017,3,18.24
CA-2017-138464,VF-21715,OFF-AR-10004757,7/8/2017,4,13.12
CA-2015-104129,ES-14080,TEC-PH-10003800,2/27/2015,2,105.98
CA-2015-104129,ES-14080,FUR-TA-10004152,2/27/2015,7,493.92
US-2017-132206,MK-17905,OFF-BI-10000756,6/16/2017,7,5.936
CA-2017-113474,TM-21490,OFF-EN-10004206,3/30/2017,2,325.86
CA-2015-126557,RL-19615,FUR-CH-10004477,7/12/2015,9,383.607
CA-2015-126557,RL-19615,TEC-PH-10003505,7/12/2015,2,148.48
CA-2015-126557,RL-19615,TEC-PH-10000526,7/12/2015,7,537.544
CA-2015-126557,RL-19615,OFF-BI-10003314,7/12/2015,2,1.928
CA-2015-126557,RL-19615,OFF-AR-10003190,7/12/2015,3,6.912
CA-2015-126557,RL-19615,FUR-FU-10001861,7/12/2015,1,7.76
CA-2015-126557,RL-19615,TEC-PH-10003963,7/12/2015,4,659.168
US-2017-107636,NM-18520,OFF-LA-10003388,4/30/2017,2,5.76
US-2014-165862,GK-14620,FUR-TA-10002855,7/13/2014,3,351.216
US-2014-106334,JF-15490,FUR-CH-10004886,12/27/2014,3,230.28
US-2014-106334,JF-15490,OFF-PA-10003657,12/27/2014,3,12.84
CA-2016-101448,EB-13930,OFF-BI-10004738,2/27/2016,3,56.82
CA-2015-130218,SG-20470,OFF-FA-10003112,3/23/2015,4,31.56
CA-2015-130218,SG-20470,OFF-ST-10002486,3/23/2015,4,27.92
US-2017-117331,ND-18370,OFF-BI-10003984,10/21/2017,1,8.559
CA-2014-127383,CM-11815,OFF-EN-10004773,12/31/2014,2,49.568
CA-2014-110219,EB-13870,FUR-CH-10001146,5/5/2014,3,127.869
CA-2015-118871,HM-14860,OFF-EN-10003296,12/4/2015,3,271.44
CA-2015-118871,HM-14860,TEC-PH-10000193,12/4/2015,3,110.352
CA-2015-118871,HM-14860,FUR-FU-10002111,12/4/2015,5,36.4
CA-2017-129490,SJ-20125,FUR-CH-10003298,9/26/2017,4,419.136
CA-2014-101175,DM-12955,OFF-ST-10004950,12/9/2014,6,100.704
US-2017-149510,MC-17575,OFF-AP-10002350,12/3/2017,3,45.216
US-2017-149510,MC-17575,OFF-BI-10004233,12/3/2017,6,28.782
US-2017-149510,MC-17575,OFF-PA-10001892,12/3/2017,4,24.448
CA-2015-111990,DB-13660,OFF-BI-10003291,11/8/2015,6,10.476
CA-2014-169460,NF-18595,FUR-FU-10004017,4/19/2014,3,76.14
US-2015-152128,NM-18445,OFF-AR-10002445,5/25/2015,3,21.24
US-2015-152128,NM-18445,OFF-BI-10001718,5/25/2015,2,127.96
CA-2017-126662,AB-10255,TEC-CO-10004202,7/17/2017,2,479.984
CA-2016-139395,MG-17650,TEC-PH-10002103,12/12/2016,7,657.93
CA-2016-139395,MG-17650,FUR-FU-10003724,12/12/2016,4,33.48
CA-2016-139395,MG-17650,OFF-AR-10003732,12/12/2016,5,13.9
CA-2016-139395,MG-17650,OFF-ST-10000885,12/12/2016,2,26.86
US-2014-121734,SE-20110,OFF-BI-10004817,4/11/2014,1,9.584
CA-2015-110947,AG-10765,OFF-BI-10001670,6/9/2015,3,113.1
US-2014-150126,AS-10045,OFF-PA-10002709,7/27/2014,11,65.78
CA-2015-164427,AR-10405,TEC-AC-10004469,7/31/2015,6,239.7
CA-2016-120250,AP-10720,FUR-FU-10003424,9/19/2016,3,25.632
CA-2016-121993,JB-16000,OFF-LA-10003720,6/10/2016,8,23.616
US-2016-100405,TS-21430,OFF-AR-10000390,8/26/2016,2,8.26
US-2017-163790,NL-18310,OFF-EN-10001335,11/2/2017,7,76.58
US-2017-163790,NL-18310,OFF-AR-10003469,11/2/2017,5,8.8
US-2017-163790,NL-18310,OFF-BI-10003718,11/2/2017,6,590.352
US-2017-163790,NL-18310,OFF-FA-10004838,11/2/2017,3,5.58
US-2017-163790,NL-18310,FUR-FU-10002508,11/2/2017,3,25.02
US-2017-163790,NL-18310,OFF-ST-10001511,11/2/2017,7,452.55
CA-2016-129868,MC-18130,OFF-SU-10000952,12/26/2016,2,17.76
CA-2016-129868,MC-18130,TEC-PH-10002275,12/26/2016,2,302.384
CA-2016-129868,MC-18130,FUR-CH-10003535,12/26/2016,3,146.352
CA-2016-129868,MC-18130,OFF-AP-10004052,12/26/2016,2,7.9
CA-2016-129868,MC-18130,FUR-TA-10003473,12/26/2016,3,902.712
CA-2016-129868,MC-18130,OFF-AR-10001897,12/26/2016,3,53.97
CA-2016-140564,TC-21475,OFF-AR-10000034,12/5/2016,8,33.92
US-2017-169502,MG-17650,OFF-SU-10004115,8/28/2017,3,21.81
US-2017-169502,MG-17650,OFF-AP-10001947,8/28/2017,5,91.6
CA-2015-146948,MG-17890,FUR-CH-10004853,7/16/2015,1,150.98
CA-2015-146948,MG-17890,OFF-EN-10000483,7/16/2015,9,137.25
CA-2015-146948,MG-17890,OFF-FA-10001332,7/16/2015,4,11.52
US-2015-113327,BF-11170,OFF-PA-10003790,5/26/2015,1,18.272
US-2015-113327,BF-11170,OFF-PA-10003134,5/26/2015,4,153.728
US-2015-113327,BF-11170,OFF-EN-10004459,5/26/2015,2,12.224
US-2015-113327,BF-11170,TEC-AC-10003628,5/26/2015,7,167.944
CA-2015-135020,MS-17770,TEC-PH-10004093,5/28/2015,1,45.99
CA-2015-135020,MS-17770,OFF-ST-10001490,5/28/2015,3,535.41
CA-2015-135020,MS-17770,OFF-BI-10000605,5/28/2015,2,6.096
CA-2015-135020,MS-17770,OFF-PA-10004255,5/28/2015,7,45.36
US-2017-141852,JE-15745,FUR-FU-10000023,11/9/2017,8,47.12
CA-2016-109407,HG-14965,OFF-BI-10000285,1/24/2016,4,31.36
US-2017-165953,EP-13915,OFF-AR-10000588,12/31/2016,3,47.616
US-2017-165953,EP-13915,OFF-PA-10002250,12/31/2016,5,23.48
CA-2016-144540,GH-14410,OFF-AP-10002457,9/5/2016,3,62.79
CA-2016-144540,GH-14410,OFF-FA-10002763,9/5/2016,9,28.44
CA-2015-159863,DS-13180,TEC-AC-10000109,9/4/2015,3,134.376
CA-2015-117800,TH-21550,TEC-PH-10002415,9/21/2015,2,589.9
CA-2015-117800,TH-21550,FUR-CH-10000785,9/21/2015,3,542.94
CA-2017-145219,RM-19675,TEC-CO-10001449,12/24/2017,6,2879.952
CA-2017-145219,RM-19675,OFF-BI-10001670,12/24/2017,3,90.48
CA-2015-161214,SF-20965,OFF-ST-10001328,10/5/2015,5,77.55
CA-2017-147228,SO-20335,OFF-SU-10001225,9/9/2017,3,8.832
CA-2017-147228,SO-20335,OFF-PA-10000357,9/9/2017,4,177.536
CA-2017-147228,SO-20335,OFF-ST-10000046,9/9/2017,2,258.48
CA-2017-147228,SO-20335,FUR-FU-10000023,9/9/2017,3,14.136
CA-2016-101336,CK-12760,OFF-ST-10003455,11/13/2016,5,77.55
CA-2016-101336,CK-12760,OFF-ST-10000876,11/13/2016,2,24.88
CA-2016-101336,CK-12760,OFF-AR-10003582,11/13/2016,5,140.75
CA-2016-101336,CK-12760,OFF-ST-10004258,11/13/2016,3,36.63
US-2015-126235,GA-14725,FUR-FU-10000719,10/15/2015,2,17.14
CA-2017-168396,BD-11725,OFF-LA-10001297,8/3/2017,5,51.75
CA-2017-168396,BD-11725,FUR-FU-10000723,8/3/2017,3,123.96
CA-2015-130456,DS-13180,FUR-BO-10003893,8/21/2015,6,586.398
CA-2015-130456,DS-13180,OFF-ST-10000736,8/21/2015,1,80.98
CA-2017-116288,BS-11380,OFF-ST-10000736,3/12/2017,3,242.94
CA-2017-168228,AP-10915,OFF-AR-10003373,4/27/2017,4,123.92
CA-2017-168228,AP-10915,OFF-AR-10000390,4/27/2017,3,12.39
CA-2017-168228,AP-10915,OFF-AR-10001725,4/27/2017,2,47.3
CA-2016-102162,JF-15565,TEC-CO-10001943,9/11/2016,8,1599.92
CA-2016-102162,JF-15565,OFF-EN-10002312,9/11/2016,1,11.09
CA-2017-130141,HA-14905,OFF-BI-10000831,10/22/2017,4,3.168
CA-2017-130141,HA-14905,FUR-CH-10000749,10/22/2017,4,579.136
CA-2015-147501,Co-12640,OFF-BI-10002003,8/2/2015,2,6.368
CA-2015-147501,Co-12640,TEC-MA-10001972,8/2/2015,2,558.4
CA-2016-143910,BC-11125,FUR-CH-10000225,8/12/2016,2,145.764
CA-2014-146885,EB-13840,OFF-PA-10001622,5/30/2014,3,13.62
CA-2016-139556,DB-13360,FUR-CH-10004983,4/26/2016,3,434.646
CA-2017-129357,KB-16585,OFF-PA-10003228,5/14/2017,9,440.19
CA-2017-129357,KB-16585,OFF-SU-10004498,5/14/2017,5,64.4
CA-2017-150987,AH-10120,OFF-PA-10001878,4/8/2017,5,244.55
CA-2017-150987,AH-10120,OFF-PA-10002923,4/8/2017,4,195.76
CA-2017-132647,GH-14410,OFF-PA-10001838,2/17/2017,2,11.76
CA-2017-132647,GH-14410,OFF-ST-10003123,2/17/2017,5,166.45
CA-2017-159107,KT-16480,OFF-FA-10001332,6/24/2017,1,2.88
CA-2014-160738,KH-16330,OFF-ST-10003442,5/5/2014,2,45.248
CA-2015-112130,SV-20785,OFF-AR-10001468,5/3/2015,2,59.904
CA-2015-112130,SV-20785,OFF-AP-10003266,5/3/2015,2,23.696
CA-2015-112130,SV-20785,OFF-PA-10002230,5/3/2015,2,7.968
CA-2015-112130,SV-20785,OFF-AP-10003622,5/3/2015,7,18.2
CA-2015-112130,SV-20785,TEC-AC-10001542,5/3/2015,3,27.552
CA-2015-112130,SV-20785,FUR-CH-10002965,5/3/2015,6,844.116
CA-2015-112130,SV-20785,OFF-ST-10000563,5/3/2015,3,76.752
CA-2016-111409,PO-18850,OFF-LA-10002787,9/18/2016,1,3
CA-2016-116232,AC-10450,OFF-BI-10004022,9/22/2016,9,7.506
CA-2016-116232,AC-10450,OFF-LA-10001158,9/22/2016,2,16.56
CA-2016-116547,KB-16585,FUR-FU-10000076,1/10/2016,4,79.92
CA-2016-116547,KB-16585,TEC-AC-10002335,1/10/2016,2,69.98
US-2017-133200,DB-13555,OFF-BI-10002827,5/6/2017,10,11.06
US-2017-133200,DB-13555,FUR-BO-10001601,5/6/2017,7,623.4648
US-2017-133200,DB-13555,OFF-ST-10001932,5/6/2017,5,772.68
CA-2016-133550,KL-16645,OFF-AP-10001005,7/31/2016,4,283.14
CA-2016-133550,KL-16645,TEC-PH-10004042,7/31/2016,4,635.96
CA-2016-133550,KL-16645,TEC-PH-10001079,7/31/2016,1,118.99
CA-2016-133550,KL-16645,FUR-FU-10002918,7/31/2016,3,272.94
CA-2017-139416,AG-10270,FUR-FU-10003832,3/27/2017,2,15.008
CA-2014-114510,JF-15295,OFF-BI-10001617,3/14/2014,4,33.088
CA-2014-114510,JF-15295,OFF-ST-10000736,3/14/2014,1,80.98
CA-2014-114510,JF-15295,TEC-AC-10004877,3/14/2014,12,82.8
CA-2014-114510,JF-15295,OFF-ST-10003221,3/14/2014,2,21.36
CA-2014-114510,JF-15295,OFF-BI-10003007,3/14/2014,2,62.048
CA-2016-169215,RE-19450,OFF-FA-10000936,7/14/2016,9,29.61
CA-2016-127698,MV-18190,TEC-PH-10003811,12/1/2016,9,863.928
CA-2016-159912,GB-14530,FUR-TA-10004152,8/29/2016,4,241.92
CA-2016-159912,GB-14530,FUR-BO-10002853,8/29/2016,4,163.88
CA-2016-159912,GB-14530,OFF-BI-10002071,8/29/2016,2,3.486
CA-2016-159912,GB-14530,OFF-FA-10000053,8/29/2016,7,10.584
CA-2016-101987,HL-15040,TEC-PH-10001305,6/24/2016,9,440.91
US-2017-154851,BP-11155,OFF-BI-10001525,3/30/2017,5,5.715
CA-2014-138681,CT-11995,FUR-FU-10001876,12/20/2014,2,51.968
CA-2014-138681,CT-11995,TEC-AC-10003628,12/20/2014,3,71.976
CA-2014-138681,CT-11995,FUR-CH-10004860,12/20/2014,3,242.352
CA-2014-138681,CT-11995,OFF-PA-10000357,12/20/2014,5,221.92
CA-2014-138681,CT-11995,OFF-PA-10003270,12/20/2014,2,8.448
US-2015-138121,JL-15835,OFF-BI-10000320,12/17/2015,4,29.52
US-2015-138121,JL-15835,FUR-CH-10003846,12/17/2015,3,302.94
US-2015-138121,JL-15835,FUR-CH-10004875,12/17/2015,2,142.36
US-2015-138121,JL-15835,FUR-CH-10003817,12/17/2015,9,546.66
US-2015-138121,JL-15835,FUR-FU-10002116,12/17/2015,3,212.13
CA-2017-140298,JK-16120,OFF-AR-10003481,5/11/2017,2,5.248
CA-2017-140298,JK-16120,OFF-ST-10004180,5/11/2017,2,74.416
CA-2017-140298,JK-16120,OFF-PA-10003657,5/11/2017,2,6.848
CA-2017-140298,JK-16120,FUR-FU-10001967,5/11/2017,1,7.996
CA-2016-166240,DH-13075,OFF-AP-10002082,6/24/2016,2,8.712
CA-2016-158435,AG-10900,OFF-SU-10000381,5/17/2016,7,65.17
CA-2016-158435,AG-10900,OFF-LA-10002475,5/17/2016,2,14.62
CA-2016-158435,AG-10900,FUR-FU-10003975,5/17/2016,4,173.24
CA-2017-138149,WB-21850,OFF-BI-10003091,6/29/2017,5,895.92
CA-2017-138149,WB-21850,OFF-ST-10002974,6/29/2017,3,130.71
CA-2017-138149,WB-21850,OFF-AR-10000255,6/29/2017,2,11.68
CA-2017-138149,WB-21850,TEC-AC-10001284,6/29/2017,3,62.31
CA-2014-112403,JO-15280,OFF-BI-10003529,3/31/2014,1,0.852
CA-2014-108273,EJ-13720,OFF-PA-10000029,12/16/2014,7,36.288
CA-2014-108273,EJ-13720,FUR-FU-10002116,12/16/2014,2,56.568
CA-2017-121643,AB-10105,TEC-PH-10002200,5/18/2017,2,344.704
US-2015-122910,LT-16765,TEC-PH-10000441,5/12/2015,2,201.584
CA-2017-143126,CM-12655,FUR-TA-10002958,12/3/2017,2,521.96
CA-2015-129042,EM-13960,OFF-AR-10001662,12/12/2015,3,8.22
CA-2015-109736,DJ-13420,OFF-PA-10004101,10/10/2015,7,45.36
CA-2015-142601,DE-13255,OFF-ST-10002756,4/18/2015,7,947.17
CA-2015-142601,DE-13255,OFF-PA-10000483,4/18/2015,2,61.96
CA-2014-106229,NR-18550,FUR-TA-10002041,6/7/2014,3,268.935
US-2017-135230,CK-12325,OFF-AR-10001166,9/1/2017,1,7.58
CA-2016-159653,JF-15490,OFF-LA-10004345,5/22/2016,3,14.73
CA-2016-131968,LB-16795,OFF-BI-10002852,11/11/2016,2,9.888
CA-2016-131968,LB-16795,OFF-AP-10001058,11/11/2016,3,671.544
CA-2014-119151,MP-18175,OFF-ST-10003470,11/25/2014,4,1117.92
CA-2014-119151,MP-18175,FUR-BO-10003159,11/25/2014,3,275.952
CA-2014-123323,LH-16900,OFF-BI-10003684,11/7/2014,7,123.144
CA-2016-124681,SV-20935,TEC-AC-10000487,7/18/2016,3,15.576
US-2015-103996,RB-19435,OFF-PA-10001736,3/29/2015,6,212.64
US-2015-103996,RB-19435,OFF-PA-10001609,3/29/2015,3,9.87
US-2015-103996,RB-19435,TEC-AC-10003116,3/29/2015,3,53.25
US-2015-103996,RB-19435,FUR-FU-10004586,3/29/2015,3,19.92
CA-2016-120530,Dl-13600,FUR-CH-10000454,4/7/2016,3,658.746
CA-2015-155054,PS-19045,OFF-BI-10004970,6/13/2015,2,8.26
CA-2015-155054,PS-19045,OFF-BI-10002824,6/13/2015,2,29.84
CA-2015-155054,PS-19045,TEC-AC-10003657,6/13/2015,2,67.98
CA-2015-105725,GT-14755,OFF-LA-10003510,2/18/2015,2,61.06
CA-2015-105725,GT-14755,FUR-TA-10001676,2/18/2015,1,35.544
CA-2017-164364,CS-12355,OFF-LA-10004853,11/12/2017,2,9.96
CA-2017-164364,CS-12355,OFF-AR-10000315,11/12/2017,3,9.21
CA-2017-164364,CS-12355,OFF-SU-10000381,11/12/2017,3,27.93
CA-2017-168123,JD-16060,OFF-FA-10002763,3/5/2017,2,7.9
CA-2017-168123,JD-16060,OFF-ST-10000877,3/5/2017,4,221.16
